protection_group	epoch	learning_rate	query_count	query_loss_sum	query_loss	query_match_count	query_match	validation_count	validation_loss	validation_kl	validation_match_count	validation_match	is_best
stem_bn_affine	81	0.001	400	238.8330364227295	0.5970825910568237	375	0.9375	100	0.5723293423652649	0.09006765365600586	93	0.93	False
stem_bn_affine	82	0.001	400	238.0613079071045	0.5951532697677613	379	0.9475	100	0.5683528780937195	0.0860911750793457	94	0.94	False
stem_bn_affine	83	0.001	400	238.25948524475098	0.5956487131118774	380	0.95	100	0.5646389126777649	0.08237722396850586	94	0.94	False
stem_bn_affine	84	0.001	400	236.4308624267578	0.5910771560668945	383	0.9575	100	0.5712738037109375	0.08901212692260742	93	0.93	False
stem_bn_affine	85	0.001	400	239.00519371032715	0.5975129842758179	386	0.965	100	0.5773919224739075	0.0951302433013916	93	0.93	False
stem_bn_affine	86	0.001	400	236.67187309265137	0.5916796827316284	382	0.955	100	0.5755984783172607	0.09333681106567383	93	0.93	False
stem_bn_affine	87	0.001	400	239.9104347229004	0.599776086807251	382	0.955	100	0.566536545753479	0.08427484512329102	94	0.94	False
stem_bn_affine	88	0.001	400	240.91695404052734	0.6022923851013183	378	0.945	100	0.566545844078064	0.08428417205810547	93	0.93	False
stem_bn_affine	89	0.001	400	237.10979843139648	0.5927744960784912	382	0.955	100	0.5627882480621338	0.08052651405334472	95	0.95	False
stem_bn_affine	90	0.001	400	238.44901657104492	0.5961225414276123	380	0.95	100	0.5598809719085693	0.0776192855834961	94	0.94	False
stem_bn_affine	91	0.001	400	238.06215858459473	0.5951553964614869	386	0.965	100	0.565684974193573	0.08342321395874024	95	0.95	False
stem_bn_affine	92	0.001	400	241.2669563293457	0.6031673908233642	380	0.95	100	0.5683897137641907	0.08612802505493164	94	0.94	False
stem_bn_affine	93	0.001	400	237.32351684570312	0.5933087921142578	386	0.965	100	0.5675128698348999	0.08525114059448242	94	0.94	False
stem_bn_affine	94	0.001	400	235.3369026184082	0.5883422565460205	387	0.9675	100	0.5654311180114746	0.08316940307617188	95	0.95	False
stem_bn_affine	95	0.001	400	237.36035251617432	0.5934008812904358	376	0.94	100	0.56499844789505	0.08273673057556152	93	0.93	False
stem_bn_affine	96	0.001	400	237.66057968139648	0.5941514492034912	377	0.9425	100	0.5649882555007935	0.0827265739440918	94	0.94	False
stem_bn_affine	97	0.001	400	238.56298637390137	0.5964074659347535	384	0.96	100	0.5667529702186584	0.08449127197265625	93	0.93	False
stem_bn_affine	98	0.001	400	236.05835342407227	0.5901458835601807	380	0.95	100	0.5625152587890625	0.08025357246398926	94	0.94	False
stem_bn_affine	99	0.001	400	235.71360206604004	0.5892840051651	384	0.96	100	0.5641133189201355	0.08185162544250488	94	0.94	False
stem_bn_affine	100	0.001	400	234.8597059249878	0.5871492648124694	387	0.9675	100	0.5617648363113403	0.07950312614440919	94	0.94	False
downsample_bn_affine	1	0.01	400	395.45932388305664	0.9886483097076416	323	0.8075	100	0.7708778381347656	0.28861614227294924	90	0.9	True
downsample_bn_affine	2	0.01	400	333.12686347961426	0.8328171586990356	349	0.8725	100	0.7268578410148621	0.24459611892700195	91	0.91	True
downsample_bn_affine	3	0.01	400	307.18970680236816	0.7679742670059204	365	0.9125	100	0.7061313390731812	0.22386962890625	94	0.94	True
downsample_bn_affine	4	0.01	400	296.24616050720215	0.7406154012680054	376	0.94	100	0.7053439021110535	0.223082275390625	93	0.93	True
downsample_bn_affine	5	0.01	400	278.9974069595337	0.6974935173988343	376	0.94	100	0.7050411105155945	0.22277942657470703	93	0.93	True
downsample_bn_affine	6	0.01	400	269.5668296813965	0.6739170742034912	379	0.9475	100	0.7026631236076355	0.2204013442993164	93	0.93	True
downsample_bn_affine	7	0.01	400	271.0025272369385	0.6775063180923462	377	0.9425	100	0.6990182995796204	0.21675655364990234	92	0.92	True
downsample_bn_affine	8	0.01	400	265.598690032959	0.6639967250823975	379	0.9475	100	0.6966656446456909	0.2144038963317871	91	0.91	True
downsample_bn_affine	9	0.01	400	259.3528356552124	0.648382089138031	380	0.95	100	0.704975426197052	0.22271377563476563	93	0.93	False
downsample_bn_affine	10	0.01	400	257.8917245864868	0.644729311466217	382	0.955	100	0.7007783055305481	0.21851659774780274	91	0.91	False
downsample_bn_affine	11	0.01	400	257.80431175231934	0.6445107793807984	379	0.9475	100	0.696589469909668	0.21432788848876952	92	0.92	True
downsample_bn_affine	12	0.01	400	256.8635473251343	0.6421588683128356	385	0.9625	100	0.6976290941238403	0.21536731719970703	92	0.92	False
downsample_bn_affine	13	0.01	400	251.24634170532227	0.6281158542633056	384	0.96	100	0.6965010166168213	0.21423925399780275	93	0.93	True
downsample_bn_affine	14	0.01	400	255.00293350219727	0.6375073337554932	383	0.9575	100	0.6926673650741577	0.2104056930541992	90	0.9	True
downsample_bn_affine	15	0.01	400	253.1251983642578	0.6328129959106445	381	0.9525	100	0.6887428164482117	0.20648115158081054	93	0.93	True
downsample_bn_affine	16	0.01	400	249.8549919128418	0.6246374797821045	392	0.98	100	0.6977525353431702	0.2154909133911133	93	0.93	False
downsample_bn_affine	17	0.01	400	252.2499542236328	0.630624885559082	380	0.95	100	0.6946037411689758	0.21234207153320311	92	0.92	False
downsample_bn_affine	18	0.01	400	251.75660133361816	0.6293915033340454	380	0.95	100	0.6940338015556335	0.2117721176147461	92	0.92	False
downsample_bn_affine	19	0.01	400	246.8922176361084	0.617230544090271	386	0.965	100	0.6949954628944397	0.21273372650146485	95	0.95	False
downsample_bn_affine	20	0.01	400	244.82558488845825	0.6120639622211457	385	0.9625	100	0.6911395192146301	0.20887779235839843	93	0.93	False
downsample_bn_affine	21	0.01	400	246.76369857788086	0.6169092464447021	382	0.955	100	0.6817677021026611	0.1995060348510742	94	0.94	True
downsample_bn_affine	22	0.01	400	247.07869720458984	0.6176967430114746	388	0.97	100	0.6811197996139526	0.19885814666748047	95	0.95	True
downsample_bn_affine	23	0.01	400	245.37006187438965	0.6134251546859741	384	0.96	100	0.6856438517570496	0.2033821487426758	94	0.94	False
downsample_bn_affine	24	0.01	400	245.8899393081665	0.6147248482704163	378	0.945	100	0.6817941069602966	0.19953245162963867	96	0.96	False
downsample_bn_affine	25	0.01	400	245.05108737945557	0.612627718448639	384	0.96	100	0.6884676814079285	0.2062059783935547	93	0.93	False
downsample_bn_affine	26	0.01	400	245.02120971679688	0.6125530242919922	384	0.96	100	0.6917799711227417	0.20951828002929687	92	0.92	False
downsample_bn_affine	27	0.01	400	246.67006969451904	0.6166751742362976	383	0.9575	100	0.6875618100166321	0.20530006408691406	93	0.93	False
downsample_bn_affine	28	0.01	400	244.29737949371338	0.6107434487342834	386	0.965	100	0.6848259568214417	0.20256423950195312	94	0.94	False
downsample_bn_affine	29	0.01	400	241.70286750793457	0.6042571687698364	387	0.9675	100	0.6756385564804077	0.1933768653869629	96	0.96	True
downsample_bn_affine	30	0.01	400	245.68876457214355	0.6142219114303589	382	0.955	100	0.6832238435745239	0.20096216201782227	95	0.95	False
downsample_bn_affine	31	0.01	400	247.38036727905273	0.6184509181976319	380	0.95	100	0.6828463673591614	0.200584716796875	95	0.95	False
downsample_bn_affine	32	0.01	400	242.7656979560852	0.6069142448902131	385	0.9625	100	0.6860109567642212	0.20374921798706055	92	0.92	False
downsample_bn_affine	33	0.01	400	244.35022354125977	0.6108755588531494	388	0.97	100	0.6776505708694458	0.19538890838623046	94	0.94	False
downsample_bn_affine	34	0.01	400	242.24705123901367	0.6056176280975342	380	0.95	100	0.6813480257987976	0.19908634185791016	93	0.93	False
downsample_bn_affine	35	0.01	400	243.50630950927734	0.6087657737731934	380	0.95	100	0.6790259480476379	0.1967642593383789	93	0.93	False
downsample_bn_affine	36	0.01	400	242.8112621307373	0.6070281553268433	386	0.965	100	0.6825377345085144	0.20027606964111327	93	0.93	False
downsample_bn_affine	37	0.01	400	239.98010873794556	0.5999502718448639	385	0.9625	100	0.6783474683761597	0.19608577728271484	92	0.92	False
downsample_bn_affine	38	0.01	400	242.483793258667	0.6062094831466674	383	0.9575	100	0.6704028844833374	0.1881412124633789	94	0.94	True
downsample_bn_affine	39	0.01	400	240.65943336486816	0.6016485834121704	383	0.9575	100	0.677824854850769	0.19556312561035155	95	0.95	False
downsample_bn_affine	40	0.01	400	238.39048385620117	0.5959762096405029	383	0.9575	100	0.681082010269165	0.19882030487060548	94	0.94	False
downsample_bn_affine	41	0.01	400	239.48524475097656	0.5987131118774414	389	0.9725	100	0.6780005693435669	0.1957388687133789	95	0.95	False
downsample_bn_affine	42	0.01	400	241.94742488861084	0.6048685622215271	381	0.9525	100	0.6759810447692871	0.19371932983398438	94	0.94	False
downsample_bn_affine	43	0.01	400	241.3442554473877	0.6033606386184692	377	0.9425	100	0.6839970350265503	0.2017353057861328	93	0.93	False
downsample_bn_affine	44	0.01	400	243.3246021270752	0.608311505317688	385	0.9625	100	0.6817442178726196	0.19948246002197265	93	0.93	False
downsample_bn_affine	45	0.01	400	243.10960578918457	0.6077740144729614	387	0.9675	100	0.6761087775230408	0.1938471031188965	93	0.93	False
downsample_bn_affine	46	0.01	400	238.16766452789307	0.5954191613197327	385	0.9625	100	0.6783760786056519	0.19611433029174805	95	0.95	False
downsample_bn_affine	47	0.01	400	241.00359916687012	0.6025089979171753	380	0.95	100	0.6765708923339844	0.19430915832519532	94	0.94	False
downsample_bn_affine	48	0.01	400	242.07463455200195	0.6051865863800049	384	0.96	100	0.6725233197212219	0.1902615737915039	95	0.95	False
downsample_bn_affine	49	0.01	400	240.2619504928589	0.6006548762321472	384	0.96	100	0.6738069653511047	0.19154525756835938	94	0.94	False
downsample_bn_affine	50	0.01	400	240.28832244873047	0.6007208061218262	385	0.9625	100	0.6725736856460571	0.1903119659423828	95	0.95	False
downsample_bn_affine	51	0.01	400	238.34253787994385	0.5958563446998596	390	0.975	100	0.6815704703330994	0.1993087959289551	95	0.95	False
downsample_bn_affine	52	0.01	400	242.82570266723633	0.6070642566680908	382	0.955	100	0.6805360317230225	0.19827430725097656	94	0.94	False
downsample_bn_affine	53	0.01	400	243.67709350585938	0.6091927337646484	385	0.9625	100	0.6767657995223999	0.19450414657592774	94	0.94	False
downsample_bn_affine	54	0.01	400	240.79050064086914	0.6019762516021728	387	0.9675	100	0.6827457547187805	0.20048402786254882	93	0.93	False
downsample_bn_affine	55	0.01	400	241.5607624053955	0.6039019060134888	387	0.9675	100	0.6748294830322266	0.1925677490234375	93	0.93	False
downsample_bn_affine	56	0.01	400	239.98138046264648	0.5999534511566162	384	0.96	100	0.6739736199378967	0.19171188354492188	94	0.94	False
downsample_bn_affine	57	0.01	400	240.45597648620605	0.6011399412155152	380	0.95	100	0.6727426648139954	0.19048095703125	95	0.95	False
downsample_bn_affine	58	0.01	400	238.61608028411865	0.5965402007102967	381	0.9525	100	0.671586275100708	0.18932460784912108	94	0.94	False
downsample_bn_affine	59	0.01	400	240.4443073272705	0.6011107683181762	383	0.9575	100	0.671486496925354	0.18922477722167969	94	0.94	False
downsample_bn_affine	60	0.01	400	238.90253448486328	0.5972563362121582	385	0.9625	100	0.6640560030937195	0.18179431915283203	94	0.94	True
downsample_bn_affine	61	0.001	400	240.28131484985352	0.6007032871246338	386	0.965	100	0.6645886898040771	0.1823270034790039	95	0.95	False
downsample_bn_affine	62	0.001	400	238.53455543518066	0.5963363885879517	381	0.9525	100	0.6642438173294067	0.1819821548461914	96	0.96	False
downsample_bn_affine	63	0.001	400	237.66323947906494	0.5941580986976623	385	0.9625	100	0.6711366176605225	0.1888749122619629	94	0.94	False
downsample_bn_affine	64	0.001	400	237.83013725280762	0.5945753431320191	382	0.955	100	0.6648748517036438	0.18261314392089845	94	0.94	False
downsample_bn_affine	65	0.001	400	239.10185718536377	0.5977546429634094	382	0.955	100	0.6645649075508118	0.18230319976806642	94	0.94	False
downsample_bn_affine	66	0.001	400	240.05729866027832	0.6001432466506958	377	0.9425	100	0.668198823928833	0.18593715667724608	93	0.93	False
downsample_bn_affine	67	0.001	400	237.92687606811523	0.5948171901702881	388	0.97	100	0.6677197217941284	0.18545799255371093	95	0.95	False
downsample_bn_affine	68	0.001	400	237.63992595672607	0.5940998148918152	389	0.9725	100	0.6687477231025696	0.18648605346679686	94	0.94	False
downsample_bn_affine	69	0.001	400	239.68222618103027	0.5992055654525756	380	0.95	100	0.6712354421615601	0.1889737319946289	94	0.94	False
downsample_bn_affine	70	0.001	400	236.82979106903076	0.5920744776725769	386	0.965	100	0.6683346629142761	0.18607295989990236	95	0.95	False
downsample_bn_affine	71	0.001	400	238.02008152008057	0.5950502038002015	382	0.955	100	0.6703181862831116	0.1880565071105957	95	0.95	False
downsample_bn_affine	72	0.001	400	234.7517328262329	0.5868793320655823	391	0.9775	100	0.6735722422599792	0.19131057739257812	93	0.93	False
downsample_bn_affine	73	0.001	400	239.4486141204834	0.5986215353012085	382	0.955	100	0.6744430661201477	0.1921813201904297	96	0.96	False
downsample_bn_affine	74	0.001	400	239.9051342010498	0.5997628355026245	385	0.9625	100	0.6774423122406006	0.19518058776855468	95	0.95	False
downsample_bn_affine	75	0.001	400	240.43250846862793	0.6010812711715698	376	0.94	100	0.6714017391204834	0.18914009094238282	96	0.96	False
downsample_bn_affine	76	0.001	400	236.47816848754883	0.591195421218872	386	0.965	100	0.6717336177825928	0.18947189331054687	96	0.96	False
downsample_bn_affine	77	0.001	400	238.83955764770508	0.5970988941192626	384	0.96	100	0.6722820997238159	0.19002037048339843	94	0.94	False
downsample_bn_affine	78	0.001	400	237.49063301086426	0.5937265825271606	386	0.965	100	0.6690806150436401	0.18681888580322265	95	0.95	False
downsample_bn_affine	79	0.001	400	242.3325777053833	0.6058314442634583	382	0.955	100	0.6722041964530945	0.1899425506591797	96	0.96	False
downsample_bn_affine	80	0.001	400	236.57160186767578	0.5914290046691895	383	0.9575	100	0.6691566109657288	0.18689489364624023	93	0.93	False
downsample_bn_affine	81	0.001	400	239.38505935668945	0.5984626483917236	380	0.95	100	0.6711794137954712	0.18891775131225585	94	0.94	False
downsample_bn_affine	82	0.001	400	237.92078113555908	0.5948019528388977	385	0.9625	100	0.6708289980888367	0.1885672378540039	94	0.94	False
downsample_bn_affine	83	0.001	400	238.22774028778076	0.5955693507194519	381	0.9525	100	0.670827329158783	0.18856561660766602	95	0.95	False
downsample_bn_affine	84	0.001	400	236.1353588104248	0.5903383970260621	386	0.965	100	0.6670225262641907	0.18476081848144532	94	0.94	False
downsample_bn_affine	85	0.001	400	237.63311958312988	0.5940827989578247	390	0.975	100	0.6764093041419983	0.19414756774902345	95	0.95	False
downsample_bn_affine	86	0.001	400	236.189697265625	0.5904742431640625	393	0.9825	100	0.677388608455658	0.19512687683105467	95	0.95	False
downsample_bn_affine	87	0.001	400	241.46820831298828	0.6036705207824707	383	0.9575	100	0.6726090312004089	0.19034732818603517	95	0.95	False
downsample_bn_affine	88	0.001	400	239.24730777740479	0.598118269443512	381	0.9525	100	0.6719067096710205	0.18964500427246095	94	0.94	False
downsample_bn_affine	89	0.001	400	239.85534477233887	0.5996383619308472	378	0.945	100	0.6772466897964478	0.19498493194580077	93	0.93	False
downsample_bn_affine	90	0.001	400	238.8861322402954	0.5972153306007385	386	0.965	100	0.6729586124420166	0.19069690704345704	94	0.94	False
downsample_bn_affine	91	0.001	400	238.19127464294434	0.5954781866073608	383	0.9575	100	0.6691303849220276	0.18686866760253906	95	0.95	False
downsample_bn_affine	92	0.001	400	240.73886394500732	0.6018471598625184	385	0.9625	100	0.668447732925415	0.18618608474731446	97	0.97	False
downsample_bn_affine	93	0.001	400	238.5263204574585	0.5963158011436462	384	0.96	100	0.6688001155853271	0.1865384292602539	94	0.94	False
downsample_bn_affine	94	0.001	400	236.7170925140381	0.5917927312850952	387	0.9675	100	0.6723080277442932	0.19004638671875	94	0.94	False
downsample_bn_affine	95	0.001	400	236.19049644470215	0.5904762411117553	383	0.9575	100	0.673661470413208	0.19139980316162108	93	0.93	False
downsample_bn_affine	96	0.001	400	238.73029327392578	0.5968257331848145	381	0.9525	100	0.67838054895401	0.19611886978149415	94	0.94	False
downsample_bn_affine	97	0.001	400	238.8758602142334	0.5971896505355835	387	0.9675	100	0.6743507385253906	0.19208900451660157	92	0.92	False
downsample_bn_affine	98	0.001	400	236.69522857666016	0.5917380714416504	385	0.9625	100	0.6720312237739563	0.18976953506469726	95	0.95	False
downsample_bn_affine	99	0.001	400	236.41892623901367	0.5910473155975342	385	0.9625	100	0.6726132035255432	0.190351505279541	94	0.94	False
downsample_bn_affine	100	0.001	400	235.7683243751526	0.5894208109378815	389	0.9725	100	0.6747978329658508	0.1925360870361328	93	0.93	False
head	1	0.01	400	1842.1488342285156	4.605372085571289	4	0.01	100	4.651129245758057	4.168867492675782	0	0.0	True
head	2	0.01	400	1787.494369506836	4.46873592376709	18	0.045	100	4.580047130584717	4.09778564453125	3	0.03	True
head	3	0.01	400	1732.690170288086	4.331725425720215	42	0.105	100	4.5206708908081055	4.038409423828125	5	0.05	True
head	4	0.01	400	1679.94873046875	4.199871826171875	75	0.1875	100	4.464827060699463	3.982565612792969	8	0.08	True
head	5	0.01	400	1629.1080932617188	4.072770233154297	110	0.275	100	4.404526710510254	3.922265625	10	0.1	True
head	6	0.01	400	1577.9573516845703	3.944893379211426	130	0.325	100	4.350870132446289	3.8686087036132815	10	0.1	True
head	7	0.01	400	1529.4587860107422	3.8236469650268554	147	0.3675	100	4.301677227020264	3.819415283203125	11	0.11	True
head	8	0.01	400	1483.006332397461	3.7075158309936525	173	0.4325	100	4.254274368286133	3.7720126342773437	11	0.11	True
head	9	0.01	400	1430.9928436279297	3.577482109069824	175	0.4375	100	4.207129955291748	3.7248681640625	13	0.13	True
head	10	0.01	400	1383.3817901611328	3.458454475402832	192	0.48	100	4.153520584106445	3.671258544921875	15	0.15	True
head	11	0.01	400	1342.2657470703125	3.3556643676757814	212	0.53	100	4.097911357879639	3.6156500244140624	15	0.15	True
head	12	0.01	400	1297.311939239502	3.243279848098755	219	0.5475	100	4.054067611694336	3.5718060302734376	16	0.16	True
head	13	0.01	400	1250.008861541748	3.12502215385437	235	0.5875	100	4.003281593322754	3.5210198974609375	21	0.21	True
head	14	0.01	400	1212.0181159973145	3.030045289993286	236	0.59	100	3.9508886337280273	3.468626708984375	20	0.2	True
head	15	0.01	400	1177.0508155822754	2.9426270389556883	249	0.6225	100	3.899064779281616	3.416802978515625	20	0.2	True
head	16	0.01	400	1131.8842239379883	2.8297105598449708	257	0.6425	100	3.8554065227508545	3.3731448364257814	21	0.21	True
